Time,RegA
18:59:36,-0.13694
18:59:38,-0.13615
18:59:40,-0.13534
18:59:42,-0.13514
18:59:44,-0.13387
18:59:46,-0.13287
18:59:48,-0.13219
18:59:50,-0.13164
18:59:52,-0.13129
18:59:54,-0.13126
18:59:56,-0.13163
18:59:58,-0.13256
19:00:00,-0.134
19:00:02,-0.13587
19:00:04,-0.13809
19:00:06,-0.14031
19:00:08,-0.14247
19:00:10,-0.1445
19:00:12,-0.14645
19:00:14,-0.14831
19:00:16,-0.14878
19:00:18,-0.15005
19:00:20,-0.15228
19:00:22,-0.15336
19:00:24,-0.15377
19:00:26,-0.15395
19:00:28,-0.15401
19:00:30,-0.15398
19:00:32,-0.15377
19:00:34,-0.15342
19:00:36,-0.15306
19:00:38,-0.15283
19:00:40,-0.1527
19:00:42,-0.15266
19:00:44,-0.15269
19:00:46,-0.15282
19:00:48,-0.15286
19:00:50,-0.15303
19:00:52,-0.15318
19:00:54,-0.1534
19:00:56,-0.15375
19:00:58,-0.15431
19:01:00,-0.15447
19:01:02,-0.15506
19:01:04,-0.15687
19:01:06,-0.15856
19:01:08,-0.16022
19:01:10,-0.16226
19:01:12,-0.16285
19:01:14,-0.16688
19:01:16,-0.17092
19:01:18,-0.17465
19:01:20,-0.17844
19:01:22,-0.18223
19:01:24,-0.18617
19:01:26,-0.19036
19:01:28,-0.19479
19:01:30,-0.19919
19:01:32,-0.20368
19:01:34,-0.20818
19:01:36,-0.21246
19:01:38,-0.21664
19:01:40,-0.22073
19:01:42,-0.22479
19:01:44,-0.22892
19:01:46,-0.23377
19:01:48,-0.23873
19:01:50,-0.24372
19:01:52,-0.24865
19:01:54,-0.25338
19:01:56,-0.258
19:01:58,-0.26307
19:02:00,-0.26832
19:02:02,-0.27383
19:02:04,-0.27978
19:02:06,-0.28616
19:02:08,-0.29291
19:02:10,-0.3001
19:02:12,-0.30206
19:02:14,-0.31356
19:02:16,-0.3239
19:02:18,-0.33241
19:02:20,-0.34112
19:02:22,-0.34982
19:02:24,-0.35862
19:02:26,-0.36779
19:02:28,-0.37732
19:02:30,-0.387
19:02:32,-0.39679
19:02:34,-0.40662
19:02:36,-0.41647
19:02:38,-0.42632
19:02:40,-0.43609
19:02:42,-0.44568
19:02:44,-0.45515
19:02:46,-0.46448
19:02:48,-0.47366
19:02:50,-0.48273
19:02:52,-0.49172
19:02:54,-0.50028
19:02:56,-0.50844
19:02:58,-0.51632
19:03:00,-0.52428
19:03:02,-0.53238
19:03:04,-0.54049
19:03:06,-0.54852
19:03:08,-0.55653
19:03:10,-0.56445
19:03:12,-0.57225
19:03:14,-0.58001
19:03:16,-0.58764
19:03:18,-0.5952
19:03:20,-0.60287
19:03:22,-0.61052
19:03:24,-0.61803
19:03:26,-0.62596
19:03:28,-0.63423
19:03:30,-0.63647
19:03:32,-0.64264
19:03:34,-0.65128
19:03:36,-0.65997
19:03:38,-0.66872
19:03:40,-0.6762
19:03:42,-0.68217
19:03:44,-0.68668
19:03:46,-0.69072
19:03:48,-0.6919
19:03:50,-0.69055
19:03:52,-0.68768
19:03:54,-0.6836
19:03:56,-0.67849
19:03:58,-0.67239
19:04:00,-0.66574
19:04:02,-0.65836
19:04:04,-0.6504
19:04:06,-0.64191
19:04:08,-0.633
19:04:10,-0.62382
19:04:12,-0.6213
19:04:14,-0.60781
19:04:16,-0.59595
19:04:18,-0.58652
19:04:20,-0.5771
19:04:22,-0.56773
19:04:24,-0.55842
19:04:26,-0.54916
19:04:28,-0.53996
19:04:30,-0.53746
19:04:32,-0.5306
19:04:34,-0.51613
19:04:36,-0.5066
19:04:38,-0.49999
19:04:40,-0.49393
19:04:42,-0.49236
19:04:44,-0.48504
19:04:46,-0.47906
19:04:48,-0.47489
19:04:50,-0.47103
19:04:52,-0.46999
19:04:54,-0.4645
19:04:56,-0.45958
19:04:58,-0.45565
19:05:00,-0.4516
19:05:02,-0.44746
19:05:04,-0.44309
19:05:06,-0.43844
19:05:08,-0.43374
19:05:10,-0.42892
19:05:12,-0.42762
19:05:14,-0.42063
19:05:16,-0.4145
19:05:18,-0.40978
19:05:20,-0.40514
19:05:22,-0.40053
19:05:24,-0.39605
19:05:26,-0.39177
19:05:28,-0.3877
19:05:30,-0.3839
19:05:32,-0.38036
19:05:34,-0.37717
19:05:36,-0.37421
19:05:38,-0.3715
19:05:40,-0.36902
19:05:42,-0.36683
19:05:44,-0.36489
19:05:46,-0.36321
19:05:48,-0.36172
19:05:50,-0.36032
19:05:52,-0.35899
19:05:54,-0.358
19:05:56,-0.3576
19:05:58,-0.35765
19:06:00,-0.35778
19:06:02,-0.35771
19:06:04,-0.35737
19:06:06,-0.35667
19:06:08,-0.3557
19:06:10,-0.35442
19:06:12,-0.35405
19:06:14,-0.35097
19:06:16,-0.34776
19:06:18,-0.34471
19:06:20,-0.34111
19:06:22,-0.3369
19:06:24,-0.33205
19:06:26,-0.3307
19:06:28,-0.32215
19:06:30,-0.31391
19:06:32,-0.30684
19:06:34,-0.29942
19:06:36,-0.29178
19:06:38,-0.28406
19:06:40,-0.27623
19:06:42,-0.26839
19:06:44,-0.26052
19:06:46,-0.25268
19:06:48,-0.24496
19:06:50,-0.23734
19:06:52,-0.23001
19:06:54,-0.22299
19:06:56,-0.2168
19:06:58,-0.21158
19:07:00,-0.21026
19:07:02,-0.20741
19:07:04,-0.20263
19:07:06,-0.20122
19:07:08,-0.19985
19:07:10,-0.19925
19:07:12,-0.19922
19:07:14,-0.19983
19:07:16,-0.20077
19:07:18,-0.20193
19:07:20,-0.20333
19:07:22,-0.20498
19:07:24,-0.20692
19:07:26,-0.2092
19:07:28,-0.21181
19:07:30,-0.21483
19:07:32,-0.21828
19:07:34,-0.22202
19:07:36,-0.22583
19:07:38,-0.22977
19:07:40,-0.23389
19:07:42,-0.23823
19:07:44,-0.242
19:07:46,-0.24503
19:07:48,-0.24782
19:07:50,-0.2502
19:07:52,-0.25223
19:07:54,-0.25398
19:07:56,-0.25561
19:07:58,-0.25715
19:08:00,-0.25878
19:08:02,-0.26055
19:08:04,-0.26253
19:08:06,-0.26478
19:08:08,-0.26734
19:08:10,-0.27023
19:08:12,-0.27105
19:08:14,-0.27619
19:08:16,-0.28104
19:08:18,-0.28509
19:08:20,-0.28933
19:08:22,-0.2937
19:08:24,-0.29884
19:08:26,-0.30444
19:08:28,-0.31035
19:08:30,-0.31654
19:08:32,-0.3229
19:08:34,-0.32934
19:08:36,-0.33567
19:08:38,-0.34192
19:08:40,-0.34792
19:08:42,-0.3495
19:08:44,-0.35748
19:08:46,-0.36401
19:08:48,-0.36866
19:08:50,-0.3731
19:08:52,-0.37726
19:08:54,-0.38091
19:08:56,-0.38404
19:08:58,-0.38654
19:09:00,-0.38863
19:09:02,-0.39061
19:09:04,-0.39244
19:09:06,-0.39412
19:09:08,-0.3958
19:09:10,-0.39743
19:09:12,-0.39787
19:09:14,-0.4
19:09:16,-0.40192
19:09:18,-0.4035
19:09:20,-0.40523
19:09:22,-0.40724
19:09:24,-0.41051
19:09:26,-0.41475
19:09:28,-0.41989
19:09:30,-0.4259
19:09:32,-0.43269
19:09:34,-0.44033
19:09:36,-0.44863
19:09:38,-0.45751
19:09:40,-0.46687
19:09:42,-0.47664
19:09:44,-0.48657
19:09:46,-0.49656
19:09:48,-0.50655
19:09:50,-0.50933
19:09:52,-0.5238
19:09:54,-0.53624
19:09:56,-0.5456
19:09:58,-0.5547
19:10:00,-0.55716
19:10:02,-0.57029
19:10:04,-0.58195
19:10:06,-0.59104
19:10:08,-0.59996
19:10:10,-0.60869
19:10:12,-0.6111
19:10:14,-0.62388
19:10:16,-0.63524
19:10:18,-0.64403
19:10:20,-0.65271
19:10:22,-0.66134
19:10:24,-0.66974
19:10:26,-0.67796
19:10:28,-0.68607
19:10:30,-0.69401
19:10:32,-0.70185
19:10:34,-0.70947
19:10:36,-0.7166
19:10:38,-0.72317
19:10:40,-0.72929
19:10:42,-0.73097
19:10:44,-0.73882
19:10:46,-0.74573
19:10:48,-0.74723
19:10:50,-0.75524
19:10:52,-0.76256
19:10:54,-0.76822
19:10:56,-0.77387
19:10:58,-0.77946
19:11:00,-0.78483
19:11:02,-0.78987
19:11:04,-0.79439
19:11:06,-0.79836
19:11:08,-0.8018
19:11:10,-0.80471
19:11:12,-0.80548
19:11:14,-0.80785
19:11:16,-0.80932
19:11:18,-0.80953
19:11:20,-0.80983
19:11:22,-0.80974
19:11:24,-0.80918
19:11:26,-0.8083
19:11:28,-0.80712
19:11:30,-0.80547
19:11:32,-0.80316
19:11:34,-0.80048
19:11:36,-0.79742
19:11:38,-0.79392
19:11:40,-0.79001
19:11:42,-0.78565
19:11:44,-0.78094
19:11:46,-0.77586
19:11:48,-0.77053
19:11:50,-0.76495
19:11:52,-0.75906
19:11:54,-0.75288
19:11:56,-0.74646
19:11:58,-0.73989
19:12:00,-0.73339
19:12:02,-0.72722
19:12:04,-0.72136
19:12:06,-0.7156
19:12:08,-0.7099
19:12:10,-0.70423
19:12:12,-0.70262
19:12:14,-0.69487
19:12:16,-0.68796
19:12:18,-0.68248
19:12:20,-0.67693
19:12:22,-0.67125
19:12:24,-0.66551
19:12:26,-0.65975
19:12:28,-0.65403
19:12:30,-0.64824
19:12:32,-0.64235
19:12:34,-0.63638
19:12:36,-0.63053
19:12:38,-0.62492
19:12:40,-0.61945
19:12:42,-0.61789
19:12:44,-0.60997
19:12:46,-0.60276
19:12:48,-0.59702
19:12:50,-0.59115
19:12:52,-0.58511
19:12:54,-0.58336
19:12:56,-0.57405
19:12:58,-0.56536
19:13:00,-0.55862
19:13:02,-0.55194
19:13:04,-0.54532
19:13:06,-0.53878
19:13:08,-0.5323
19:13:10,-0.52591
19:13:12,-0.52408
19:13:14,-0.51535
19:13:16,-0.50777
19:13:18,-0.50611
19:13:20,-0.50211
19:13:22,-0.49657
19:13:24,-0.48722
19:13:26,-0.48039
19:13:28,-0.47546
19:13:30,-0.47091
19:13:32,-0.46676
19:13:34,-0.46306
19:13:36,-0.45979
19:13:38,-0.4569
19:13:40,-0.45439
19:13:42,-0.45227
19:13:44,-0.45052
19:13:46,-0.44945
19:13:48,-0.44904
19:13:50,-0.44915
19:13:52,-0.4498
19:13:54,-0.45113
19:13:56,-0.45366
19:13:58,-0.45713
19:14:00,-0.46117
19:14:02,-0.46577
19:14:04,-0.47073
19:14:06,-0.47596
19:14:08,-0.48126
19:14:10,-0.48641
19:14:12,-0.49155
19:14:14,-0.49666
19:14:16,-0.50155
19:14:18,-0.50595
19:14:20,-0.50976
19:14:22,-0.51284
19:14:24,-0.51545
19:14:26,-0.51759
19:14:28,-0.51896
19:14:30,-0.51963
19:14:32,-0.51982
19:14:34,-0.5197
19:14:36,-0.51964
19:14:38,-0.51882
19:14:40,-0.51789
19:14:42,-0.51673
19:14:44,-0.51515
19:14:46,-0.51319
19:14:48,-0.51086
19:14:50,-0.50828
19:14:52,-0.5055
19:14:54,-0.50255
19:14:56,-0.49939
19:14:58,-0.49598
19:15:00,-0.49223
19:15:02,-0.48821
19:15:04,-0.48387
19:15:06,-0.47923
19:15:08,-0.40616
19:15:10,-0.37973
19:15:12,-0.37854
19:15:14,-0.37193
19:15:16,-0.36925
19:15:18,-0.36156
19:15:20,-0.35438
19:15:22,-0.34844
19:15:24,-0.34235
19:15:26,-0.34061
19:15:28,-0.33156
19:15:30,-0.32799
19:15:32,-0.31858
19:15:34,-0.31005
19:15:36,-0.30338
19:15:38,-0.29722
19:15:40,-0.29103
19:15:42,-0.33258
19:15:44,-0.34855
19:15:46,-0.34106
19:15:48,-0.33352
19:15:50,-0.32594
19:15:52,-0.31825
19:15:54,-0.31058
19:15:56,-0.2815
19:15:58,-0.26771
19:16:00,-0.26112
19:16:02,-0.25431
19:16:04,-0.24787
19:16:06,-0.24123
19:16:08,-0.23453
19:16:10,-0.22758
19:16:12,-0.22041
19:16:14,-0.21304
19:16:16,-0.2054
19:16:18,-0.19763
19:16:20,-0.18958
19:16:22,-0.18119
19:16:24,-0.17292
19:16:26,-0.16494
19:16:28,-0.15703
19:16:30,-0.14907
19:16:32,-0.14119
19:16:34,-0.13325
19:16:36,-0.12542
19:16:38,-0.11774
19:16:40,-0.10974
19:16:42,-0.10153
19:16:44,-0.0933
19:16:46,-0.08506
19:16:48,-0.07679
19:16:50,-0.06827
19:16:52,-0.05952
19:16:54,-0.0507
19:16:56,-0.04212
19:16:58,-0.03337
19:17:00,-0.02439
19:17:02,-0.01529
19:17:04,-0.00619
19:17:06,0.00293
19:17:08,0.01213
19:17:10,0.02142
19:17:12,0.0309
19:17:14,0.04062
19:17:16,0.05047
19:17:18,0.06067
19:17:20,0.07118
19:17:22,0.08184
19:17:24,0.09291
19:17:26,0.10433
19:17:28,0.11473
19:17:30,0.12587
19:17:32,0.13721
19:17:34,0.14848
19:17:36,0.15968
19:17:38,0.17079
19:17:40,0.18196
19:17:42,0.19336
19:17:44,0.20358
19:17:46,0.21347
19:17:48,0.22351
19:17:50,0.23375
19:17:52,0.24411
19:17:54,0.25479
19:17:56,0.2657
19:17:58,0.27682
19:18:00,0.27998
19:18:02,0.32319
19:18:04,0.36289
19:18:06,0.38046
19:18:08,0.39431
19:18:10,0.4086
19:18:12,0.42312
19:18:14,0.43796
19:18:16,0.453
19:18:18,0.46811
19:18:20,0.48357
19:18:22,0.49916
19:18:24,0.51454
19:18:26,0.52974
19:18:28,0.54473
19:18:30,0.55952
19:18:32,0.57415
19:18:34,0.58848
19:18:36,0.60271
19:18:38,0.61673
19:18:40,0.63056
19:18:42,0.64427
19:18:44,0.65776
19:18:46,0.67103
19:18:48,0.68422
19:18:50,0.6972
19:18:52,0.70994
19:18:54,0.72259
19:18:56,0.73505
19:18:58,0.74736
19:19:00,0.75946
19:19:02,0.77141
19:19:04,0.78329
19:19:06,0.79496
19:19:08,0.80642
19:19:10,0.81781
19:19:12,0.82901
19:19:14,0.84006
19:19:16,0.85091
19:19:18,0.8617
19:19:20,0.87233
19:19:22,0.8828
19:19:24,0.89313
19:19:26,0.90341
19:19:28,0.91347
19:19:30,0.92337
19:19:32,0.93323
19:19:34,0.94293
19:19:36,0.95251
19:19:38,0.96192
19:19:40,0.97119
19:19:42,0.98035
19:19:44,0.98941
19:19:46,0.99771
19:19:48,1
19:19:50,1
19:19:52,1
19:19:54,1
19:19:56,1
19:19:58,1
19:20:00,1
19:20:02,1
19:20:04,1
19:20:06,1
19:20:08,1
19:20:10,1
19:20:12,1
19:20:14,1
19:20:16,1
19:20:18,1
19:20:20,1
19:20:22,1
19:20:24,1
19:20:26,1
19:20:28,1
19:20:30,1
19:20:32,1
19:20:34,1
19:20:36,1
19:20:38,1
19:20:40,1
19:20:42,1
19:20:44,1
19:20:46,1
19:20:48,1
19:20:50,1
19:20:52,1
19:20:54,1
19:20:56,1
19:20:58,-0.2155
19:21:00,-0.23133
19:21:02,-0.24689
19:21:04,-0.26235
19:21:06,-0.27784
19:21:08,-0.29342
19:21:10,-0.30881
19:21:12,-0.32408
19:21:14,-0.33922
19:21:16,-0.35425
19:21:18,-0.35805
19:21:20,-0.38039
19:21:22,-0.39907
19:21:24,-0.41394
19:21:26,-0.42878
19:21:28,-0.44361
19:21:30,-0.45854
19:21:32,-0.47332
19:21:34,-0.48826
19:21:36,-0.50329
19:21:38,-0.51821
19:21:40,-0.53323
19:21:42,-0.54827
19:21:44,-0.56334
19:21:46,-0.57817
19:21:48,-0.59273
19:21:50,-0.60707
19:21:52,-0.62133
19:21:54,-0.63531
19:21:56,-0.64915
19:21:58,-0.66286
19:22:00,-0.67633
19:22:02,-0.68963
19:22:04,-0.70276
19:22:06,-0.71578
19:22:08,-0.72847
19:22:10,-0.74054
19:22:12,-0.752
19:22:14,-0.76281
19:22:16,-0.77319
19:22:18,-0.77579
19:22:20,-0.79024
19:22:22,-0.80188
19:22:24,-0.81093
19:22:26,-0.81975
19:22:28,-0.82833
19:22:30,-0.83665
19:22:32,-0.84447
19:22:34,-0.85174
19:22:36,-0.85861
19:22:38,-0.86495
19:22:40,-0.87079
19:22:42,-0.87625
19:22:44,-0.87758
19:22:46,-0.88428
19:22:48,-0.88934
19:22:50,-0.89265
19:22:52,-0.89564
19:22:54,-0.89856
19:22:56,-0.90143
19:22:58,-0.90421
19:23:00,-0.90694
19:23:02,-0.90963
19:23:04,-0.91227
19:23:06,-0.91476
19:23:08,-0.9173
19:23:10,-0.91985
19:23:12,-0.92237
19:23:14,-0.923
19:23:16,-0.92675
19:23:18,-0.92799
19:23:20,-0.93149
19:23:22,-0.9343
19:23:24,-0.9365
19:23:26,-0.93854
19:23:28,-0.94024
19:23:30,-0.94171
19:23:32,-0.94313
19:23:34,-0.94452
19:23:36,-0.94587
19:23:38,-0.94722
19:23:40,-0.94862
19:23:42,-0.95013
19:23:44,-0.95171
19:23:46,-0.95339
19:23:48,-0.95518
19:23:50,-0.95708
19:23:52,-0.95906
19:23:54,-0.96106
19:23:56,-0.96299
19:23:58,-0.96487
19:24:00,-0.96669
19:24:02,-0.96842
19:24:04,-0.97007
19:24:06,-0.97165
19:24:08,-0.97321
19:24:10,-0.97476
19:24:12,-0.97627
19:24:14,-0.97762
19:24:16,-0.97869
19:24:18,-0.97894
19:24:20,-0.97997
19:24:22,-0.98082
19:24:24,-0.98161
19:24:26,-0.98248
19:24:28,-0.98342
19:24:30,-0.98439
19:24:32,-0.98547
19:24:34,-0.98678
19:24:36,-0.98827
19:24:38,-0.98997
19:24:40,-0.99186
19:24:42,-0.99393
19:24:44,-0.99445
19:24:46,-0.99744
19:24:48,-0.9996
19:24:50,-1
19:24:52,-1
19:24:54,-1
19:24:56,-1
19:24:58,-1
19:25:00,-1
19:25:02,-1
19:25:04,-1
19:25:06,-1
19:25:08,-1
19:25:10,-1
19:25:12,-1
19:25:14,-1
19:25:16,-1
19:25:18,-1
19:25:20,-1
19:25:22,-1
19:25:24,-1
19:25:26,-1
19:25:28,-1
19:25:30,-1
19:25:32,-1
19:25:34,-1
19:25:36,-1
19:25:38,-1
19:25:40,-1
19:25:42,-1
19:25:44,-1
19:25:46,-1
19:25:48,-1
19:25:50,-1
19:25:52,-1
19:25:54,-1
19:25:56,-1
19:25:58,-1
19:26:00,-1
19:26:02,-1
19:26:04,-1
19:26:06,-1
19:26:08,-1
19:26:10,-1
19:26:12,-1
19:26:14,-1
19:26:16,-1
19:26:18,-1
19:26:20,-1
19:26:22,-1
19:26:24,-1
19:26:26,-1
19:26:28,-1
19:26:30,-1
19:26:32,-1
19:26:34,-1
19:26:36,-1
19:26:38,-1
19:26:40,-1
19:26:42,-1
19:26:44,-1
19:26:46,-1
19:26:48,-1
19:26:50,-1
19:26:52,-1
19:26:54,-1
19:26:56,-1
19:26:58,-1
19:27:00,-1
19:27:02,-1
19:27:04,-1
19:27:06,-1
19:27:08,-1
19:27:10,-1
19:27:12,-1
19:27:14,-1
19:27:16,-1
19:27:18,-1
19:27:20,-1
19:27:22,-1
19:27:24,-1
19:27:26,-1
19:27:28,-0.99968
19:27:30,-0.9989
19:27:32,-0.99788
19:27:34,-0.99679
19:27:36,-0.99558
19:27:38,-0.99412
19:27:40,-0.99242
19:27:42,-0.99055
19:27:44,-0.99008
19:27:46,-0.98674
19:27:48,-0.98365
19:27:50,-0.98082
19:27:52,-0.97757
19:27:54,-0.97671
19:27:56,-0.97081
19:27:58,-0.96577
19:28:00,-0.96176
19:28:02,-0.95778
19:28:04,-0.95401
19:28:06,-0.95049
19:28:08,-0.94736
19:28:10,-0.94454
19:28:12,-0.942
19:28:14,-0.93975
19:28:16,-0.93777
19:28:18,-0.93611
19:28:20,-0.93472
19:28:22,-0.93355
19:28:24,-0.93256
19:28:26,-0.93151
19:28:28,-0.93041
19:28:30,-0.92921
19:28:32,-0.92775
19:28:34,-0.9259
19:28:36,-0.92362
19:28:38,-0.92111
19:28:40,-0.91839
19:28:42,-0.91545
19:28:44,-0.91471
19:28:46,-0.90973
19:28:48,-0.90524
19:28:50,-0.90135
19:28:52,-0.8974
19:28:54,-0.89337
19:28:56,-0.8893
19:28:58,-0.88515
19:29:00,-0.88075
19:29:02,-0.87617
19:29:04,-0.87157
19:29:06,-0.86682
19:29:08,-0.86187
19:29:10,-0.85682
19:29:12,-0.85202
19:29:14,-0.84733
19:29:16,-0.84267
19:29:18,-0.84151
19:29:20,-0.83807
19:29:22,-0.82888
19:29:24,-0.82129
19:29:26,-0.81433
19:29:28,-0.80675
19:29:30,-0.79866
19:29:32,-0.79021
19:29:34,-0.78154
19:29:36,-0.77269
19:29:38,-0.76346
19:29:40,-0.75374
19:29:42,-0.74377
19:29:44,-0.73351
19:29:46,-0.72297
19:29:48,-0.7121
19:29:50,-0.70121
19:29:52,-0.69049
19:29:54,-0.67995
19:29:56,-0.66971
19:29:58,-0.66006
19:30:00,-0.65092
19:30:02,-0.64229
19:30:04,-0.63412
19:30:06,-0.62635
19:30:08,-0.61897
19:30:10,-0.61201
19:30:12,-0.60562
19:30:14,-0.59988
19:30:16,-0.59485
19:30:18,-0.59364
19:30:20,-0.58763
19:30:22,-0.58313
19:30:24,-0.58003
19:30:26,-0.57721
19:30:28,-0.57468
19:30:30,-0.57241
19:30:32,-0.5702
19:30:34,-0.56966
19:30:36,-0.56561
19:30:38,-0.56429
19:30:40,-0.55989
19:30:42,-0.55841
19:30:44,-0.55623
19:30:46,-0.55347
19:30:48,-0.55085
19:30:50,-0.54813
19:30:52,-0.54509
19:30:54,-0.54163
19:30:56,-0.5378
19:30:58,-0.53371
19:31:00,-0.52947
19:31:02,-0.52516
19:31:04,-0.521
19:31:06,-0.5145
19:31:08,-0.51002
19:31:10,-0.50639
19:31:12,-0.50282
19:31:14,-0.49911
19:31:16,-0.49524
19:31:18,-0.49127
19:31:20,-0.48717
19:31:22,-0.48299
19:31:24,-0.47864
19:31:26,-0.47423
19:31:28,-0.46979
19:31:30,-0.46541
19:31:32,-0.46101
19:31:34,-0.45646
19:31:36,-0.45189
19:31:38,-0.44734
19:31:40,-0.4428
19:31:42,-0.43835
19:31:44,-0.43415
19:31:46,-0.43015
19:31:48,-0.42642
19:31:50,-0.42302
19:31:52,-0.41983
19:31:54,-0.41691
19:31:56,-0.41411
19:31:58,-0.41123
19:32:00,-0.40822
19:32:02,-0.40517
19:32:04,-0.40207
19:32:06,-0.39891
19:32:08,-0.39572
19:32:10,-0.39242
19:32:12,-0.38896
19:32:14,-0.3854
19:32:16,-0.38172
19:32:18,-0.38079
19:32:20,-0.37511
19:32:22,-0.3703
19:32:24,-0.36632
19:32:26,-0.36235
19:32:28,-0.35849
19:32:30,-0.35472
19:32:32,-0.35101
19:32:34,-0.34732
19:32:36,-0.34357
19:32:38,-0.3398
19:32:40,-0.33609
19:32:42,-0.33227
19:32:44,-0.33129
19:32:46,-0.32524
19:32:48,-0.32002
19:32:50,-0.31893
19:32:52,-0.31267
19:32:54,-0.31051
19:32:56,-0.30425
19:32:58,-0.29886
19:33:00,-0.29451
19:33:02,-0.29014
19:33:04,-0.28582
19:33:06,-0.28139
19:33:08,-0.27674
19:33:10,-0.27185
19:33:12,-0.26663
19:33:14,-0.26097
19:33:16,-0.25487
19:33:18,-0.25329
19:33:20,-0.2432
19:33:22,-0.23436
19:33:24,-0.22686
19:33:26,-0.21926
19:33:28,-0.21176
19:33:30,-0.20409
19:33:32,-0.19611
19:33:34,-0.18798
19:33:36,-0.1796
19:33:38,-0.17104
19:33:40,-0.16252
19:33:42,-0.15405
19:33:44,-0.1458
19:33:46,-0.13786
19:33:48,-0.13016
19:33:50,-0.12268
19:33:52,-0.1154
19:33:54,-0.10832
19:33:56,-0.10149
19:33:58,-0.0949
19:34:00,-0.08851
19:34:02,-0.08233
19:34:04,-0.07622
19:34:06,-0.07031
19:34:08,-0.06451
19:34:10,-0.05873
19:34:12,-0.05288
19:34:14,-0.05137
19:34:16,-0.04237
19:34:18,-0.03445
19:34:20,-0.02765
19:34:22,-0.0203
19:34:24,-0.01257
19:34:26,-0.00454
19:34:28,0.00374
19:34:30,0.01231
19:34:32,0.02124
19:34:34,0.0305
19:34:36,0.0399
19:34:38,0.04962
19:34:40,0.05949
19:34:42,0.06947
19:34:44,0.07203
19:34:46,0.08678
19:34:48,0.09887
19:34:50,0.10136
19:34:52,0.1149
19:34:54,0.11958
19:34:56,0.13179
19:34:58,0.14111
19:35:00,0.1474
19:35:02,0.15323
19:35:04,0.1588
19:35:06,0.16406
19:35:08,0.16889
19:35:10,0.17325
19:35:12,0.17715
19:35:14,0.18054
19:35:16,0.18332
19:35:18,0.18399
19:35:20,0.18562
19:35:22,0.18847
19:35:24,0.18977
19:35:26,0.19029
19:35:28,0.19058
19:35:30,0.19074
19:35:32,0.19087
19:35:34,0.1909
19:35:36,0.19078
19:35:38,0.19034
19:35:40,0.1896
19:35:42,0.1886
19:35:44,0.18723
19:35:46,0.18556
19:35:48,0.18372
19:35:50,0.1817
19:35:52,0.17957
19:35:54,0.17743
19:35:56,0.17525
19:35:58,0.17326
19:36:00,0.17152
19:36:02,0.17009
19:36:04,0.16898
19:36:06,0.1683
19:36:08,0.16808
19:36:10,0.16832
19:36:12,0.16893
19:36:14,0.16988
19:36:16,0.171
19:36:18,0.17129
19:36:20,0.17307
19:36:22,0.17475
19:36:24,0.17628
19:36:26,0.17782
19:36:28,0.17935
19:36:30,0.18074
19:36:32,0.18205
19:36:34,0.18335
19:36:36,0.1846
19:36:38,0.18573
19:36:40,0.18668
19:36:42,0.18754
19:36:44,0.18831
19:36:46,0.18895
19:36:48,0.18957
19:36:50,0.19009
19:36:52,0.19059
19:36:54,0.19113
19:36:56,0.19158
19:36:58,0.19206
19:37:00,0.19258
19:37:02,0.19298
19:37:04,0.19325
19:37:06,0.19343
19:37:08,0.19357
19:37:10,0.19374
19:37:12,0.1939
19:37:14,0.19394
19:37:16,0.1937
19:37:18,0.19361
19:37:20,0.19275
19:37:22,0.19161
19:37:24,0.19025
19:37:26,0.18841
19:37:28,0.18571
19:37:30,0.18209
19:37:32,0.17751
19:37:34,0.17182
19:37:36,0.16483
19:37:38,0.15665
19:37:40,0.14754
19:37:42,0.13783
19:37:44,0.12756
19:37:46,0.11688
19:37:48,0.10613
19:37:50,0.0951
19:37:52,0.08403
19:37:54,0.07289
19:37:56,0.06176
19:37:58,0.05074
19:38:00,0.03984
19:38:02,0.02907
19:38:04,0.01864
19:38:06,0.00867
19:38:08,-0.00094
19:38:10,-0.01019
19:38:12,-0.01891
19:38:14,-0.02115
19:38:16,-0.03201
19:38:18,-0.03577
19:38:20,-0.04403
19:38:22,-0.05028
19:38:24,-0.05474
19:38:26,-0.05924
19:38:28,-0.06379
19:38:30,-0.06841
19:38:32,-0.07311
19:38:34,-0.07787
19:38:36,-0.08251
19:38:38,-0.08697
19:38:40,-0.09133
19:38:42,-0.09558
19:38:44,-0.09992
19:38:46,-0.1043
19:38:48,-0.10857
19:38:50,-0.11283
19:38:52,-0.11705
19:38:54,-0.11812
19:38:56,-0.12374
19:38:58,-0.12818
19:39:00,-0.13134
19:39:02,-0.13406
19:39:04,-0.13642
19:39:06,-0.1384
19:39:08,-0.14
19:39:10,-0.14113
19:39:12,-0.14181
19:39:14,-0.14219
19:39:16,-0.1425
19:39:18,-0.14264
19:39:20,-0.14259
19:39:22,-0.14241
19:39:24,-0.14207
19:39:26,-0.14158
19:39:28,-0.14094
19:39:30,-0.14018
19:39:32,-0.13935
19:39:34,-0.13853
19:39:36,-0.13775
19:39:38,-0.13694
19:39:40,-0.13615
19:39:42,-0.13534
19:39:44,-0.13514
19:39:46,-0.13387
19:39:48,-0.13287
19:39:50,-0.13219
19:39:52,-0.13164
19:39:54,-0.13129
19:39:56,-0.13126
19:39:58,-0.13163
19:40:00,-0.13256
19:40:02,-0.134
